Unnamed: 0,overall,reviewText
2649,4.0,love micro sd enables expand storage space acer w great price
2650,4.0,work well advertised like class speed price right would recommend product others thank
2651,5.0,yes meet expectation best headphone ive good frequency response lot bass phone dont would recommend product anyone
2652,5.0,since bought card ive using almost daily hero camera recording without glitch far
2653,3.0,reason card replacement card work gopro hero therefore could give card instead ive also read many people problem brand micro sd gb card
2654,5.0,used take picture work good think work good memory card ever used
2655,5.0,fit need nicely tablet buffering anything anymore big enough hold quite movie
2656,5.0,love planty space picture video small use item
2657,4.0,rating based multiple year use memory card reliable easy use would recommend anyone looking memory card long term use
2658,5.0,sandisk ultra micro sdhc memory card great example technology made life simpler better richer prep necessary remove packaging plug play use mine samsung galaxy tab external memory hold music picture video run flawlessly havent chance use adapter yet although device take nice addition one think standard day type technologyprice competitive packaging excellent product arrived sooner expected overall great experience purchase usually go big name electronics let yet highly recommend product
2659,5.0,get worthfulspeed fine camera use adapter useful love
2660,4.0,bought expand limited memory dell venue pro use store mp video mp music streamingplaying work well even description explicitly say reformat file system exfat may cause instability id hope use remap onedrive fka skydrive folder requires reformatted ntfs warning correctbetween window tablet sandisk microsdxc o became unstable id reformatted changed onedrives location rebooted window window could detect card reformatted card back exfat work expected
2661,5.0,galaxy couldnt happier good price arrived quickly say supposed
2662,5.0,work perfectly nothing else say memory card hold picture video put would say anything need word minimum
2663,5.0,anyone really need much space hard say gb picture gb music started wonder really necessary realized forgotten adding movie gb movie later definitely say dont need card really wanted fun nice entire collection music phone someone bigger collection im sure card would godsend
2664,5.0,received sandisk ultra gb microsdhc class uhs memory card estimated amazon time promised card showed formated size gb samsung galaxy ekgc camera satisfied purchased camera time also received day ive used camera memory card several time since setup getting familiar product pleased performance thank sandisk amazoncom
2665,5.0,decent storage used gopro hero camera window xp doesnt recognise card infomation would definately buy needed
2666,5.0,much say except decently priced product reliable manufacturer cant go wrong use st generation surface rt store movie watch directly sd card work great
2667,5.0,owned little card year work intended sign corruption data loss usually always buy sandisk
2668,4.0,issue advertised handy quite happy ive used window mac o xformatted fat ntfsvery good card
