Unnamed: 0,overall,reviewText
2480,5.0,card transfer data incred quickli one notic differ regular sandisk memori card ultra version great memori price love use microsoft surfac pro problem
2481,5.0,well card pretti cool receiv one say c instead u like pictur use u wont work one receiv c need mine ion air pro camera advertis supposedli say class page descript say u card wont work camerai dont know dont call ultra instead fals advertis c realli u lucki receiv c work make confus laymen
2482,5.0,bought memori card gopro everyth suppos fast enough work camera reliabl
2483,5.0,bought one use soni psp microsd memori stick pro duo adapt samsung galaxi work great enough storag need
2484,5.0,bought memori card love lot space fhone comput seem work well love recommend product
2485,5.0,card fast flawless still abl fill lot music
2486,5.0,bought go pro work intend video record properli choppi defect
2487,5.0,work well fast everyth claim sshd item best cannot hurt last forev
2488,4.0,purchas two gbcard two new samsung ss famili use sever week issu save varieti file photo offic document
2489,4.0,bought hope replac standard sandisk gb model quick im say lightn fast definit faster standard version bought one phone tablet work great gb avail tri faster version also
2490,4.0,first ever failur sd card gb sandisk micro sd card went appar fine total corrupt matter minut could salvag anyth refund amazon gb card purchas gb ultra card replac phoneaft problem get full gb seen individu gb partit two gb file card secret format card comput format card phone via usb wifi add back contentit seemingli work great seem fast undo lag take burst mode photo hope continu much contenti back though android amazon googl pretti much content save onlin reinstal take time big hassl back comput work great next case time
2491,4.0,first compani need mark right consid mb gig gig actual mbthat mean end gb actual read gb devic card work awesom would highli recommend iton star lost due know measur data
2492,5.0,gb addit memori great low price sandisk provid except qualiti afford price easi instal
2493,5.0,card high qualiti great price made video work well photographi applic big enough hold photo song use extra storag galaxi tab work great would recommend
2494,5.0,work fine keep main memori cell pone free os lot space pic music mani stuff
2495,1.0,everyth transfer new sd card fine phone randomli lose sd card search rescan tri anoth sd card problem get refund sinc stockupd sd card work phone comput read lost everyth id advis look purchas sd card look anoth brand
2496,5.0,ye
2497,3.0,even though say review gb version gb sure say gb abovei receiv card use macbook air extra storag like speed mb figur would littl bit fudg factor muchwhil consist get almost mb read speed write speed around mbsi guess could averag togeth dont think that realli point didnt see review dealt specif hope help someon els futureupd go back read tini print write speed may slower well obviou think speed lot slower
2498,4.0,bought use im galaxi note tablet far good simpl put microsd slot began store data
2499,5.0,amaz small card care loos almost coupl time use gopro work good ship fast well plu
2500,5.0,bought memori card use dash cam im happi turn outit suppos that complaint
2501,5.0,great work fast came full size sd adapterit clearli pay buy faster version sd
2502,5.0,sd card work fine pretti quick much els say product
2503,5.0,bought gopro hero happi storag capac format give hour minut p video fpsit high capac storag transfer quickli enough reason price say
2504,5.0,reason memori card thousand star rate good price work well
2505,5.0,work great samsung galaxi note put memori card go storag set click format card goi measur read write speed tell copi gb video file second
2506,5.0,love farmi samsung tab love dit seem go pretti smoothli
2507,4.0,setitandforgetit item solid perform without issu forgot still soni camera love
2508,5.0,micro disk fit samsung phone perfectli abl use adapt fit hp comput transfer tune phone great product price especi like green packag much easier access product wast plastic highli recommend
2509,5.0,use samsung galaxi sit work fine without issuesit come adapt sd reader
2510,1.0,put card new camera would hang respond anyth app also stop work put old gb card everyth work fine
2511,5.0,ive good luck sandisk card camera far card android phone except fast error though admittedli havent long
2512,5.0,im sure expect product like short term doesnt fail good price work well tablet without incid would buy
2513,5.0,upgrad gener small micro sd card hand use gs card fast make seamless read write pictur video playback music store sd card work great exactli come expect sandisk product
2514,5.0,want expand storag surfac tablet price rightwork expect issu im pleas purchas
2515,5.0,dont understand use micro sd card usb alway seem work better last longer
2516,5.0,ive card month given issu transfer speed quit good move data old class devic new one arduou due slower older devic new materi transfer phone zip along fastnow much room movi music exactli need
2517,5.0,bought surfac pro gb addit gb use movi music etc dont use gb ssd stuff work great
2518,5.0,sandisk alway reliabl alway satisfi product know get purchas product
2519,5.0,fast take full hd video transfer pc great qualiti zero problem legit product sandisk
2520,3.0,store data good job els say someth becom common place today world
2521,1.0,thought buy directli amazon would guarante authent sandisk honestli im sure got authent one fail within month either authent sandisk realli drop ball qualiti ps made china tell anyth
2522,4.0,fast reliabl microsd card use galaxi note load movi famili pictur transfer time speedi
2523,1.0,sadli miss return window coupl day card got flaki galaxi note littl googl research appear well known widespread issu class gb card avoid fix
2524,5.0,phone use music videostransf speed comput card pretti speedyit work great
2525,5.0,alway trust sandisk memori card need purchas consid get samsung galaxi phone gb memori intern slot memori expans howev sever bad experi samsung printer work broke within coupl week variou reason get repair replac part ridicul expens cheaper go buy new printer samsung websit useless tech support even less knowledg year old nephew spoke good friend work att iphon said dont get upgrad gb iphon memori card gone son galaxi sso sorri rant hate samsung
